label,name,size,copies,labels_in_group,parent,path
bench_press,v_BenchPress_g01_c02.avi,561880,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g01_c02.avi
bench_press,v_BenchPress_g01_c02.avi,561880,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g01_c02.avi
bench_press,v_BenchPress_g11_c02.avi,298388,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g11_c02.avi
bench_press,v_BenchPress_g11_c02.avi,298388,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g11_c02.avi
bench_press,v_BenchPress_g11_c02.avi,298388,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g11_c02.avi
bench_press,v_BenchPress_g19_c06.avi,285670,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g19_c06.avi
bench_press,v_BenchPress_g19_c06.avi,285670,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g19_c06.avi
bench_press,v_BenchPress_g19_c06.avi,285670,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g19_c06.avi
bench_press,v_BenchPress_g09_c06.avi,638968,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g09_c06.avi
bench_press,v_BenchPress_g09_c06.avi,638968,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g09_c06.avi
bench_press,v_BenchPress_g09_c06.avi,638968,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g09_c06.avi
bench_press,v_BenchPress_g08_c03.avi,187034,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g08_c03.avi
bench_press,v_BenchPress_g08_c03.avi,187034,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g08_c03.avi
bench_press,v_BenchPress_g08_c03.avi,187034,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g08_c03.avi
bench_press,v_BenchPress_g18_c03.avi,780858,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g18_c03.avi
bench_press,v_BenchPress_g18_c03.avi,780858,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g18_c03.avi
bench_press,v_BenchPress_g18_c03.avi,780858,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g18_c03.avi
bench_press,v_BenchPress_g18_c02.avi,311352,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g18_c02.avi
bench_press,v_BenchPress_g18_c02.avi,311352,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g18_c02.avi
bench_press,v_BenchPress_g18_c02.avi,311352,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g18_c02.avi
bench_press,v_BenchPress_g08_c02.avi,203474,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g08_c02.avi
bench_press,v_BenchPress_g08_c02.avi,203474,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g08_c02.avi
bench_press,v_BenchPress_g08_c02.avi,203474,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g08_c02.avi
bench_press,v_BenchPress_g09_c07.avi,348010,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g09_c07.avi
bench_press,v_BenchPress_g09_c07.avi,348010,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g09_c07.avi
bench_press,v_BenchPress_g09_c07.avi,348010,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g09_c07.avi
bench_press,v_BenchPress_g11_c01.avi,305292,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g11_c01.avi
bench_press,v_BenchPress_g11_c01.avi,305292,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g11_c01.avi
bench_press,v_BenchPress_g11_c01.avi,305292,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g11_c01.avi
bench_press,v_BenchPress_g01_c01.avi,489494,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g01_c01.avi
bench_press,v_BenchPress_g01_c01.avi,489494,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g01_c01.avi
bench_press,v_BenchPress_g01_c01.avi,489494,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g01_c01.avi
bench_press,v_BenchPress_g10_c04.avi,394900,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g10_c04.avi
bench_press,v_BenchPress_g10_c04.avi,394900,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g10_c04.avi
bench_press,v_BenchPress_g10_c04.avi,394900,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g10_c04.avi
bench_press,v_BenchPress_g22_c03.avi,242808,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g22_c03.avi
bench_press,v_BenchPress_g22_c03.avi,242808,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g22_c03.avi
bench_press,v_BenchPress_g22_c03.avi,242808,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g22_c03.avi
bench_press,v_BenchPress_g04_c01.avi,214848,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g04_c01.avi
bench_press,v_BenchPress_g04_c01.avi,214848,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g04_c01.avi
bench_press,v_BenchPress_g04_c01.avi,214848,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g04_c01.avi
bench_press,v_BenchPress_g14_c01.avi,294406,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g14_c01.avi
bench_press,v_BenchPress_g14_c01.avi,294406,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g14_c01.avi
bench_press,v_BenchPress_g14_c01.avi,294406,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g14_c01.avi
bench_press,v_BenchPress_g15_c04.avi,491308,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g15_c04.avi
bench_press,v_BenchPress_g15_c04.avi,491308,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g15_c04.avi
bench_press,v_BenchPress_g15_c04.avi,491308,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g15_c04.avi
bench_press,v_BenchPress_g05_c04.avi,885744,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g05_c04.avi
bench_press,v_BenchPress_g05_c04.avi,885744,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g05_c04.avi
bench_press,v_BenchPress_g05_c04.avi,885744,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g05_c04.avi
bench_press,v_BenchPress_g05_c05.avi,514380,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g05_c05.avi
bench_press,v_BenchPress_g05_c05.avi,514380,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g05_c05.avi
bench_press,v_BenchPress_g05_c05.avi,514380,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g05_c05.avi
bench_press,v_BenchPress_g15_c05.avi,199990,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g15_c05.avi
bench_press,v_BenchPress_g15_c05.avi,199990,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g15_c05.avi
bench_press,v_BenchPress_g15_c05.avi,199990,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g15_c05.avi
bench_press,v_BenchPress_g22_c02.avi,251570,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g22_c02.avi
bench_press,v_BenchPress_g22_c02.avi,251570,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g22_c02.avi
bench_press,v_BenchPress_g22_c02.avi,251570,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g22_c02.avi
bench_press,v_BenchPress_g14_c02.avi,310334,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g14_c02.avi
bench_press,v_BenchPress_g14_c02.avi,310334,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g14_c02.avi
bench_press,v_BenchPress_g14_c02.avi,310334,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g14_c02.avi
bench_press,v_BenchPress_g04_c02.avi,212322,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g04_c02.avi
bench_press,v_BenchPress_g04_c02.avi,212322,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g04_c02.avi
bench_press,v_BenchPress_g04_c02.avi,212322,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g04_c02.avi
bench_press,v_BenchPress_g23_c05.avi,375708,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g23_c05.avi
bench_press,v_BenchPress_g23_c05.avi,375708,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g23_c05.avi
bench_press,v_BenchPress_g23_c05.avi,375708,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g23_c05.avi
bench_press,v_BenchPress_g05_c07.avi,220908,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g05_c07.avi
bench_press,v_BenchPress_g05_c07.avi,220908,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g05_c07.avi
bench_press,v_BenchPress_g05_c07.avi,220908,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g05_c07.avi
bench_press,v_BenchPress_g15_c06.avi,134574,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g15_c06.avi
bench_press,v_BenchPress_g15_c06.avi,134574,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g15_c06.avi
bench_press,v_BenchPress_g15_c06.avi,134574,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g15_c06.avi
bench_press,v_BenchPress_g05_c06.avi,607366,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g05_c06.avi
bench_press,v_BenchPress_g05_c06.avi,607366,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g05_c06.avi
bench_press,v_BenchPress_g05_c06.avi,607366,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g05_c06.avi
bench_press,v_BenchPress_g23_c04.avi,468988,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g23_c04.avi
bench_press,v_BenchPress_g23_c04.avi,468988,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g23_c04.avi
bench_press,v_BenchPress_g23_c04.avi,468988,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g23_c04.avi
bench_press,v_BenchPress_g04_c03.avi,622428,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g04_c03.avi
bench_press,v_BenchPress_g04_c03.avi,622428,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g04_c03.avi
bench_press,v_BenchPress_g04_c03.avi,622428,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g04_c03.avi
bench_press,v_BenchPress_g14_c03.avi,322142,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g14_c03.avi
bench_press,v_BenchPress_g14_c03.avi,322142,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g14_c03.avi
bench_press,v_BenchPress_g14_c03.avi,322142,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g14_c03.avi
bench_press,v_BenchPress_g22_c01.avi,278410,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g22_c01.avi
bench_press,v_BenchPress_g22_c01.avi,278410,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g22_c01.avi
bench_press,v_BenchPress_g22_c01.avi,278410,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g22_c01.avi
bench_press,v_BenchPress_g14_c07.avi,315268,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g14_c07.avi
bench_press,v_BenchPress_g14_c07.avi,315268,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g14_c07.avi
bench_press,v_BenchPress_g14_c07.avi,315268,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g14_c07.avi
bench_press,v_BenchPress_g04_c07.avi,231416,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g04_c07.avi
bench_press,v_BenchPress_g04_c07.avi,231416,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g04_c07.avi
bench_press,v_BenchPress_g04_c07.avi,231416,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g04_c07.avi
bench_press,v_BenchPress_g22_c05.avi,226668,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g22_c05.avi
bench_press,v_BenchPress_g22_c05.avi,226668,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g22_c05.avi
bench_press,v_BenchPress_g22_c05.avi,226668,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g22_c05.avi
bench_press,v_BenchPress_g05_c02.avi,234516,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g05_c02.avi
bench_press,v_BenchPress_g05_c02.avi,234516,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g05_c02.avi
bench_press,v_BenchPress_g05_c02.avi,234516,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g05_c02.avi
bench_press,v_BenchPress_g15_c02.avi,201612,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g15_c02.avi
bench_press,v_BenchPress_g15_c02.avi,201612,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g15_c02.avi
bench_press,v_BenchPress_g15_c02.avi,201612,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g15_c02.avi
bench_press,v_BenchPress_g23_c01.avi,381638,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g23_c01.avi
bench_press,v_BenchPress_g23_c01.avi,381638,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g23_c01.avi
bench_press,v_BenchPress_g23_c01.avi,381638,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g23_c01.avi
bench_press,v_BenchPress_g15_c03.avi,212234,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g15_c03.avi
bench_press,v_BenchPress_g15_c03.avi,212234,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g15_c03.avi
bench_press,v_BenchPress_g15_c03.avi,212234,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g15_c03.avi
bench_press,v_BenchPress_g05_c03.avi,220460,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g05_c03.avi
bench_press,v_BenchPress_g05_c03.avi,220460,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g05_c03.avi
bench_press,v_BenchPress_g05_c03.avi,220460,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g05_c03.avi
bench_press,v_BenchPress_g22_c04.avi,228892,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g22_c04.avi
bench_press,v_BenchPress_g22_c04.avi,228892,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g22_c04.avi
bench_press,v_BenchPress_g22_c04.avi,228892,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g22_c04.avi
bench_press,v_BenchPress_g04_c06.avi,521656,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g04_c06.avi
bench_press,v_BenchPress_g04_c06.avi,521656,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g04_c06.avi
bench_press,v_BenchPress_g04_c06.avi,521656,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g04_c06.avi
bench_press,v_BenchPress_g14_c06.avi,515352,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g14_c06.avi
bench_press,v_BenchPress_g14_c06.avi,515352,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g14_c06.avi
bench_press,v_BenchPress_g14_c06.avi,515352,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g14_c06.avi
bench_press,v_BenchPress_g04_c04.avi,602970,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g04_c04.avi
bench_press,v_BenchPress_g04_c04.avi,602970,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g04_c04.avi
bench_press,v_BenchPress_g04_c04.avi,602970,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g04_c04.avi
bench_press,v_BenchPress_g14_c04.avi,867046,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g14_c04.avi
bench_press,v_BenchPress_g14_c04.avi,867046,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g14_c04.avi
bench_press,v_BenchPress_g14_c04.avi,867046,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g14_c04.avi
bench_press,v_BenchPress_g22_c06.avi,791196,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g22_c06.avi
bench_press,v_BenchPress_g22_c06.avi,791196,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g22_c06.avi
bench_press,v_BenchPress_g22_c06.avi,791196,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g22_c06.avi
bench_press,v_BenchPress_g15_c01.avi,203042,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g15_c01.avi
bench_press,v_BenchPress_g15_c01.avi,203042,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g15_c01.avi
bench_press,v_BenchPress_g15_c01.avi,203042,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g15_c01.avi
bench_press,v_BenchPress_g05_c01.avi,256162,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g05_c01.avi
bench_press,v_BenchPress_g05_c01.avi,256162,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g05_c01.avi
bench_press,v_BenchPress_g05_c01.avi,256162,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g05_c01.avi
bench_press,v_BenchPress_g23_c03.avi,516802,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g23_c03.avi
bench_press,v_BenchPress_g23_c03.avi,516802,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g23_c03.avi
bench_press,v_BenchPress_g23_c03.avi,516802,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g23_c03.avi
bench_press,v_BenchPress_g23_c02.avi,380760,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g23_c02.avi
bench_press,v_BenchPress_g23_c02.avi,380760,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g23_c02.avi
bench_press,v_BenchPress_g23_c02.avi,380760,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g23_c02.avi
bench_press,v_BenchPress_g22_c07.avi,400812,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g22_c07.avi
bench_press,v_BenchPress_g22_c07.avi,400812,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g22_c07.avi
bench_press,v_BenchPress_g22_c07.avi,400812,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g22_c07.avi
bench_press,v_BenchPress_g14_c05.avi,615140,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g14_c05.avi
bench_press,v_BenchPress_g14_c05.avi,615140,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g14_c05.avi
bench_press,v_BenchPress_g14_c05.avi,615140,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g14_c05.avi
bench_press,v_BenchPress_g04_c05.avi,442262,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g04_c05.avi
bench_press,v_BenchPress_g04_c05.avi,442262,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g04_c05.avi
bench_press,v_BenchPress_g04_c05.avi,442262,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g04_c05.avi
bench_press,v_BenchPress_g20_c05.avi,292036,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g20_c05.avi
bench_press,v_BenchPress_g20_c05.avi,292036,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g20_c05.avi
bench_press,v_BenchPress_g20_c05.avi,292036,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g20_c05.avi
